[LLEGADA]Llega Cliente 1, tipo: PADRES MEDIANA EDAD, Dia 1, segund 17
[CAJA] El Cliente 1508, tipo: PADRES JOVENES compra TALLARINES en la caja 1, Dia 5, segundo 11316
[SALIDA] El Cliente 1508, tipo: PADRES JOVENES abandona la Caja 1 habiendo pagado 29, Dia 5, segundos 11316
[LLEGADA]Llega Cliente 1511, tipo: PADRES MEDIANA EDAD, Dia 5, segund 11335
[CAJA] El Cliente 1509, tipo: JOVENES QUE VIVE CON PADRES compra GALLETAS en la caja 2, Dia 5, segundo 11368
[CAJA] El Cliente 1509, tipo: JOVENES QUE VIVE CON PADRES compra ARROZ en la caja 2, Dia 5, segundo 11377
[SALIDA] El Cliente 1509, tipo: JOVENES QUE VIVE CON PADRES abandona la Caja 2 habiendo pagado 24, Dia 5, segundos 11377
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra SAL en la caja 1, Dia 5, segundo 11395
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra HARINA en la caja 1, Dia 5, segundo 11398
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra CONSERVAS en la caja 1, Dia 5, segundo 11401
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra RON en la caja 1, Dia 5, segundo 11407
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra YOGURT en la caja 1, Dia 5, segundo 11413
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra PAN en la caja 1, Dia 5, segundo 11446
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra TOMATE en la caja 1, Dia 5, segundo 11449
[CAJA] El Cliente 1507, tipo: TERCERA EDAD compra TALLARINES en la caja 1, Dia 5, segundo 11452
[SALIDA] El Cliente 1507, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 43, Dia 5, segundos 11452
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'HARINA': 1, 'CARNE': 2, 'MANZANA': 5, 'AGUA MINERAL': 2}, Dia 5, segundo11538
[CAJA] El Cliente 1510, tipo: PADRES JOVENES entra a la cola de la caja 2. Productos: {'LECHE': 8, 'YOGURT': 3, 'HARINA': 1, 'JUGO': 3, 'TOMATE': 5, 'TALLARINES': 1, 'QUESO': 4}, Dia 5, segundo11567
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 11567
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 5, segundo 11570
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 5, segundo 11576
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 5, segundo 11591
[CAJA] El Cliente 1511, tipo: PADRES MEDIANA EDAD compra AGUA MINERAL en la caja 1, Dia 5, segundo 11597
[SALIDA] El Cliente 1511, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 28, Dia 5, segundos 11597
[LLEGADA]Llega Cliente 1512, tipo: PADRES MEDIANA EDAD, Dia 5, segund 11661
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra LECHE en la caja 2, Dia 5, segundo 11669
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra YOGURT en la caja 2, Dia 5, segundo 11678
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra HARINA en la caja 2, Dia 5, segundo 11681
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra JUGO en la caja 2, Dia 5, segundo 11690
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra TOMATE en la caja 2, Dia 5, segundo 11705
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra TALLARINES en la caja 2, Dia 5, segundo 11708
[CAJA] El Cliente 1510, tipo: PADRES JOVENES compra QUESO en la caja 2, Dia 5, segundo 11720
[SALIDA] El Cliente 1510, tipo: PADRES JOVENES abandona la Caja 2 habiendo pagado 62, Dia 5, segundos 11720
[LLEGADA]Llega Cliente 1513, tipo: PADRES MEDIANA EDAD, Dia 5, segund 11748
[CAJA] El Cliente 1512, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'CARNE': 3, 'MANZANA': 7, 'LECHUGA': 1}, Dia 5, segundo11869
[CAJA] El Cliente 1512, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 11912
[CAJA] El Cliente 1512, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 5, segundo 11921
[CAJA] El Cliente 1512, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 5, segundo 11942
[LLEGADA]Llega Cliente 1514, tipo: TERCERA EDAD, Dia 5, segund 11945
[CAJA] El Cliente 1512, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 1, Dia 5, segundo 11945
[SALIDA] El Cliente 1512, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 35, Dia 5, segundos 11945
[LLEGADA]Llega Cliente 1515, tipo: RAPIDOS, Dia 5, segund 11949
[CAJA] El Cliente 1515, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {}, Dia 5, segundo12031
[CAJA] El Cliente 1515, tipo: RAPIDOS compra [] en la caja 1, Dia 5, segundo 12031
[SALIDA] El Cliente 1515, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 0, Dia 5, segundos 12031
[LLEGADA]Llega Cliente 1516, tipo: TERCERA EDAD, Dia 5, segund 12059
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'LECHE': 7, 'HARINA': 2, 'ARROZ': 3, 'BEBIDA': 3, 'CARNE': 2, 'TALLARINES': 5, 'MANZANA': 8}, Dia 5, segundo12086
[LLEGADA]Llega Cliente 1517, tipo: PADRES MEDIANA EDAD, Dia 5, segund 12099
[CAJA] El Cliente 1514, tipo: TERCERA EDAD entra a la cola de la caja 2. Productos: {'JUGO': 3, 'VINO': 3, 'CONSERVAS': 1, 'TALLARINES': 3, 'AGUA MINERAL': 2}, Dia 5, segundo12104
[CAJA] El Cliente 1514, tipo: TERCERA EDAD compra JUGO en la caja 2, Dia 5, segundo 12142
[LLEGADA]Llega Cliente 1518, tipo: TERCERA EDAD, Dia 5, segund 12147
[CAJA] El Cliente 1514, tipo: TERCERA EDAD compra VINO en la caja 2, Dia 5, segundo 12151
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 5, segundo 12152
[CAJA] El Cliente 1514, tipo: TERCERA EDAD compra CONSERVAS en la caja 2, Dia 5, segundo 12154
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 5, segundo 12158
[CAJA] El Cliente 1514, tipo: TERCERA EDAD compra TALLARINES en la caja 2, Dia 5, segundo 12163
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 5, segundo 12167
[CAJA] El Cliente 1514, tipo: TERCERA EDAD compra AGUA MINERAL en la caja 2, Dia 5, segundo 12169
[SALIDA] El Cliente 1514, tipo: TERCERA EDAD abandona la Caja 2 habiendo pagado 38, Dia 5, segundos 12169
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 5, segundo 12176
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 5, segundo 12182
[LLEGADA]Llega Cliente 1519, tipo: TERCERA EDAD, Dia 5, segund 12189
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 5, segundo 12197
[CAJA] El Cliente 1513, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 5, segundo 12221
[SALIDA] El Cliente 1513, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 66, Dia 5, segundos 12221
[CAJA] El Cliente 1518, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {}, Dia 5, segundo12242
[CAJA] El Cliente 1518, tipo: TERCERA EDAD compra [] en la caja 1, Dia 5, segundo 12242
[SALIDA] El Cliente 1518, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 0, Dia 5, segundos 12242
[CAJA] El Cliente 1516, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'YOGURT': 4, 'AGUA MINERAL': 1, 'ARROZ': 3}, Dia 5, segundo12250
[CAJA] El Cliente 1516, tipo: TERCERA EDAD compra SAL en la caja 1, Dia 5, segundo 12292
[CAJA] El Cliente 1516, tipo: TERCERA EDAD compra YOGURT en la caja 1, Dia 5, segundo 12304
[CAJA] El Cliente 1516, tipo: TERCERA EDAD compra AGUA MINERAL en la caja 1, Dia 5, segundo 12307
[CAJA] El Cliente 1516, tipo: TERCERA EDAD compra ARROZ en la caja 1, Dia 5, segundo 12316
[SALIDA] El Cliente 1516, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 27, Dia 5, segundos 12316
[LLEGADA]Llega Cliente 1520, tipo: PADRES JOVENES, Dia 5, segund 12324
[LLEGADA]Llega Cliente 1521, tipo: TERCERA EDAD, Dia 5, segund 12326
[LLEGADA]Llega Cliente 1522, tipo: PADRES MEDIANA EDAD, Dia 5, segund 12390
[LLEGADA]Llega Cliente 1523, tipo: RAPIDOS, Dia 5, segund 12400
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'LECHE': 6, 'TOALLA NOVA': 1, 'ARROZ': 1, 'HARINA': 1, 'LECHUGA': 1, 'TALLARINES': 4, 'MANZANA': 7}, Dia 5, segundo12407
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 12458
[CAJA] El Cliente 1519, tipo: TERCERA EDAD entra a la cola de la caja 2. Productos: {'VINO': 4, 'CONSERVAS': 1, 'ARROZ': 1, 'HARINA': 1, 'JUGO': 2, 'LECHUGA': 1, 'CERVEZA': 5}, Dia 5, segundo12460
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 5, segundo 12476
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 5, segundo 12479
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 5, segundo 12482
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 5, segundo 12485
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 1, Dia 5, segundo 12488
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 5, segundo 12500
[CAJA] El Cliente 1517, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 5, segundo 12521
[SALIDA] El Cliente 1517, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 49, Dia 5, segundos 12521
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra VINO en la caja 2, Dia 5, segundo 12528
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra CONSERVAS en la caja 2, Dia 5, segundo 12531
[CAJA] El Cliente 1521, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'JUGO': 1, 'VINO': 2, 'TOALLA NOVA': 4, 'CERVEZA': 4, 'ARROZ': 2}, Dia 5, segundo12534
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra ARROZ en la caja 2, Dia 5, segundo 12534
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra HARINA en la caja 2, Dia 5, segundo 12537
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra JUGO en la caja 2, Dia 5, segundo 12543
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra LECHUGA en la caja 2, Dia 5, segundo 12546
[CAJA] El Cliente 1523, tipo: RAPIDOS entra a la cola de la caja 2. Productos: {'TOMATE': 7}, Dia 5, segundo12549
[CAJA] El Cliente 1519, tipo: TERCERA EDAD compra CERVEZA en la caja 2, Dia 5, segundo 12561
[SALIDA] El Cliente 1519, tipo: TERCERA EDAD abandona la Caja 2 habiendo pagado 46, Dia 5, segundos 12561
[CAJA] El Cliente 1522, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'PANTALON': 1, 'PAPAS FRITAS': 1, 'LECHUGA': 1}, Dia 5, segundo12603
[CAJA] El Cliente 1520, tipo: PADRES JOVENES entra a la cola de la caja 2. Productos: {'PAPAS FRITAS': 2, 'GALLETAS': 1, 'LECHUGA': 2, 'JUGO': 2, 'TOMATE': 7, 'CARNE': 2, 'ARROZ': 2, 'PAN': 7}, Dia 5, segundo12608
[CAJA] El Cliente 1521, tipo: TERCERA EDAD compra JUGO en la caja 1, Dia 5, segundo 12615
[CAJA] El Cliente 1521, tipo: TERCERA EDAD compra VINO en la caja 1, Dia 5, segundo 12621
[CAJA] El Cliente 1521, tipo: TERCERA EDAD compra TOALLA NOVA en la caja 1, Dia 5, segundo 12633
[CAJA] El Cliente 1521, tipo: TERCERA EDAD compra CERVEZA en la caja 1, Dia 5, segundo 12645
[CAJA] El Cliente 1523, tipo: RAPIDOS compra TOMATE en la caja 2, Dia 5, segundo 12649
[SALIDA] El Cliente 1523, tipo: RAPIDOS abandona la Caja 2 habiendo pagado 14, Dia 5, segundos 12649
[CAJA] El Cliente 1521, tipo: TERCERA EDAD compra ARROZ en la caja 1, Dia 5, segundo 12651
[SALIDA] El Cliente 1521, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 29, Dia 5, segundos 12651
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra PAPAS FRITAS en la caja 2, Dia 5, segundo 12678
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra GALLETAS en la caja 2, Dia 5, segundo 12681
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra LECHUGA en la caja 2, Dia 5, segundo 12687
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra JUGO en la caja 2, Dia 5, segundo 12693
[CAJA] El Cliente 1522, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 12707
[CAJA] El Cliente 1522, tipo: PADRES MEDIANA EDAD compra PANTALON en la caja 1, Dia 5, segundo 12710
[CAJA] El Cliente 1522, tipo: PADRES MEDIANA EDAD compra PAPAS FRITAS en la caja 1, Dia 5, segundo 12713
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra TOMATE en la caja 2, Dia 5, segundo 12714
[CAJA] El Cliente 1522, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 1, Dia 5, segundo 12716
[SALIDA] El Cliente 1522, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 33, Dia 5, segundos 12716
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra CARNE en la caja 2, Dia 5, segundo 12720
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra ARROZ en la caja 2, Dia 5, segundo 12726
[CAJA] El Cliente 1520, tipo: PADRES JOVENES compra PAN en la caja 2, Dia 5, segundo 12747
[SALIDA] El Cliente 1520, tipo: PADRES JOVENES abandona la Caja 2 habiendo pagado 62, Dia 5, segundos 12747
[LLEGADA]Llega Cliente 1524, tipo: PADRES MEDIANA EDAD, Dia 5, segund 12827
[LLEGADA]Llega Cliente 1525, tipo: PADRES MEDIANA EDAD, Dia 5, segund 13021
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'LECHE': 3, 'ARROZ': 1, 'JUGO': 2, 'PAN': 5, 'TALLARINES': 2}, Dia 5, segundo13096
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 13120
[LLEGADA]Llega Cliente 1526, tipo: PADRES MEDIANA EDAD, Dia 5, segund 13126
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 5, segundo 13129
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 5, segundo 13132
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra JUGO en la caja 1, Dia 5, segundo 13138
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 5, segundo 13153
[CAJA] El Cliente 1524, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 5, segundo 13159
[SALIDA] El Cliente 1524, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 24, Dia 5, segundos 13159
[CAJA] El Cliente 1526, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'BEBIDA': 3, 'AGUA MINERAL': 1}, Dia 5, segundo13203
[CAJA] El Cliente 1526, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 5, segundo 13254
[CAJA] El Cliente 1526, tipo: PADRES MEDIANA EDAD compra AGUA MINERAL en la caja 1, Dia 5, segundo 13257
[SALIDA] El Cliente 1526, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 5, Dia 5, segundos 13257
[LLEGADA]Llega Cliente 1527, tipo: PADRES JOVENES, Dia 5, segund 13298
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'HARINA': 1, 'TOALLA NOVA': 2, 'YOGURT': 3, 'ARROZ': 3, 'PAN': 5, 'LECHUGA': 2, 'TALLARINES': 5, 'MANZANA': 6}, Dia 5, segundo13344
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 5, segundo 13373
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 5, segundo 13379
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra YOGURT en la caja 1, Dia 5, segundo 13388
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 5, segundo 13397
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 5, segundo 13412
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 1, Dia 5, segundo 13418
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 5, segundo 13433
[LLEGADA]Llega Cliente 1528, tipo: PADRES MEDIANA EDAD, Dia 5, segund 13434
[CAJA] El Cliente 1525, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 5, segundo 13451
[SALIDA] El Cliente 1525, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 59, Dia 5, segundos 13451
[CAJA] El Cliente 1527, tipo: PADRES JOVENES entra a la cola de la caja 1. Productos: {'JUGO': 2, 'LECHE': 5, 'CARNE': 1, 'BOMBONES': 2, 'MANZANA': 4}, Dia 5, segundo13538
[LLEGADA]Llega Cliente 1529, tipo: RAPIDOS, Dia 5, segund 13574
[CAJA] El Cliente 1527, tipo: PADRES JOVENES compra JUGO en la caja 1, Dia 5, segundo 13593
[CAJA] El Cliente 1527, tipo: PADRES JOVENES compra LECHE en la caja 1, Dia 5, segundo 13608
[CAJA] El Cliente 1527, tipo: PADRES JOVENES compra CARNE en la caja 1, Dia 5, segundo 13611
[LLEGADA]Llega Cliente 1530, tipo: RAPIDOS, Dia 5, segund 13613
[CAJA] El Cliente 1527, tipo: PADRES JOVENES compra BOMBONES en la caja 1, Dia 5, segundo 13617
[CAJA] El Cliente 1527, tipo: PADRES JOVENES compra MANZANA en la caja 1, Dia 5, segundo 13629
[SALIDA] El Cliente 1527, tipo: PADRES JOVENES abandona la Caja 1 habiendo pagado 65, Dia 5, segundos 13629
[CAJA] El Cliente 1529, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {'LECHE': 2}, Dia 5, segundo13635
[CAJA] El Cliente 1529, tipo: RAPIDOS compra LECHE en la caja 1, Dia 5, segundo 13641
[SALIDA] El Cliente 1529, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 4, Dia 5, segundos 13641
[CAJA] El Cliente 1528, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'LECHE': 3, 'QUESO': 1, 'YOGURT': 5}, Dia 5, segundo13680
[CAJA] El Cliente 1528, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 5, segundo 13733
[CAJA] El Cliente 1528, tipo: PADRES MEDIANA EDAD compra QUESO en la caja 1, Dia 5, segundo 13736
[CAJA] El Cliente 1530, tipo: RAPIDOS entra a la cola de la caja 2. Productos: {'TOMATE': 3, 'LECHUGA': 1}, Dia 5, segundo13740
[CAJA] El Cliente 1528, tipo: PADRES MEDIANA EDAD compra YOGURT en la caja 1, Dia 5, segundo 13751
[SALIDA] El Cliente 1528, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 26, Dia 5, segundos 13751
[CAJA] El Cliente 1530, tipo: RAPIDOS compra TOMATE en la caja 2, Dia 5, segundo 13763
[CAJA] El Cliente 1530, tipo: RAPIDOS compra LECHUGA en la caja 2, Dia 5, segundo 13766
[SALIDA] El Cliente 1530, tipo: RAPIDOS abandona la Caja 2 habiendo pagado 10, Dia 5, segundos 13766
[LLEGADA]Llega Cliente 1531, tipo: PADRES MEDIANA EDAD, Dia 5, segund 13898
[LLEGADA]Llega Cliente 1532, tipo: RAPIDOS, Dia 5, segund 13899
[CAJA] El Cliente 1532, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {}, Dia 5, segundo13985
[CAJA] El Cliente 1532, tipo: RAPIDOS compra [] en la caja 1, Dia 5, segundo 13985
[SALIDA] El Cliente 1532, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 0, Dia 5, segundos 13985
[LLEGADA]Llega Cliente 1533, tipo: PADRES JOVENES, Dia 5, segund 14011
[LLEGADA]Llega Cliente 1534, tipo: TERCERA EDAD, Dia 5, segund 14191
[CAJA] El Cliente 1533, tipo: PADRES JOVENES entra a la cola de la caja 1. Productos: {'LECHE': 10, 'TOMATE': 5}, Dia 5, segundo14233
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 2. Productos: {'PAN': 19, 'LECHUGA': 2, 'GALLETAS': 3, 'AGUA MINERAL': 2, 'BOMBONES': 2}, Dia 5, segundo14314
[CAJA] El Cliente 1533, tipo: PADRES JOVENES compra LECHE en la caja 1, Dia 5, segundo 14317
[CAJA] El Cliente 1533, tipo: PADRES JOVENES compra TOMATE en la caja 1, Dia 5, segundo 14332
[SALIDA] El Cliente 1533, tipo: PADRES JOVENES abandona la Caja 1 habiendo pagado 30, Dia 5, segundos 14332
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD compra PAN en la caja 2, Dia 5, segundo 14429
[LLEGADA]Llega Cliente 1535, tipo: PADRES MEDIANA EDAD, Dia 5, segund 14431
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 2, Dia 5, segundo 14435
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD compra GALLETAS en la caja 2, Dia 5, segundo 14444
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD compra AGUA MINERAL en la caja 2, Dia 5, segundo 14450
[CAJA] El Cliente 1531, tipo: PADRES MEDIANA EDAD compra BOMBONES en la caja 2, Dia 5, segundo 14456
[SALIDA] El Cliente 1531, tipo: PADRES MEDIANA EDAD abandona la Caja 2 habiendo pagado 86, Dia 5, segundos 14456
[CAJA] El Cliente 1534, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'VINO': 4, 'HARINA': 1, 'LECHE': 3, 'JUGO': 1, 'PAN': 18, 'MANZANA': 1}, Dia 5, segundo14520
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra SAL en la caja 1, Dia 5, segundo 14598
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra VINO en la caja 1, Dia 5, segundo 14610
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra HARINA en la caja 1, Dia 5, segundo 14613
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra LECHE en la caja 1, Dia 5, segundo 14622
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra JUGO en la caja 1, Dia 5, segundo 14625
[LLEGADA]Llega Cliente 1536, tipo: PADRES MEDIANA EDAD, Dia 5, segund 14626
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra PAN en la caja 1, Dia 5, segundo 14679
[CAJA] El Cliente 1534, tipo: TERCERA EDAD compra MANZANA en la caja 1, Dia 5, segundo 14682
[SALIDA] El Cliente 1534, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 51, Dia 5, segundos 14682
[CAJA] El Cliente 1536, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {}, Dia 5, segundo14740
[CAJA] El Cliente 1536, tipo: PADRES MEDIANA EDAD compra [] en la caja 1, Dia 5, segundo 14740
[SALIDA] El Cliente 1536, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 0, Dia 5, segundos 14740
[LLEGADA]Llega Cliente 1537, tipo: TERCERA EDAD, Dia 5, segund 14767
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'BEBIDA': 3, 'LECHE': 4, 'JUGO': 3, 'TOMATE': 4, 'PAN': 20}, Dia 5, segundo14793
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 5, segundo 14815
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 5, segundo 14824
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 5, segundo 14836
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra JUGO en la caja 1, Dia 5, segundo 14845
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra TOMATE en la caja 1, Dia 5, segundo 14857
[LLEGADA]Llega Cliente 1538, tipo: RAPIDOS, Dia 5, segund 14878
[CAJA] El Cliente 1535, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 5, segundo 14917
[SALIDA] El Cliente 1535, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 44, Dia 5, segundos 14917
[LLEGADA]Llega Cliente 1539, tipo: PADRES MEDIANA EDAD, Dia 5, segund 14948
[CAJA] El Cliente 1537, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'BEBIDA': 3, 'CERVEZA': 3, 'YOGURT': 3}, Dia 5, segundo14960
[CAJA] El Cliente 1538, tipo: RAPIDOS entra a la cola de la caja 2. Productos: {'BEBIDA': 2, 'HARINA': 1, 'ARROZ': 2}, Dia 5, segundo14962
[CAJA] El Cliente 1537, tipo: TERCERA EDAD compra BEBIDA en la caja 1, Dia 5, segundo 14982
[CAJA] El Cliente 1537, tipo: TERCERA EDAD compra CERVEZA en la caja 1, Dia 5, segundo 14991
